2021-07-19-15,86,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),33229299,2021.01.24,발라드,183,70909
2021-07-19-15,87,How You Like That,BLACKPINK,How You Like That,32720013,2020.06.26,댄스,4188,181161
2021-07-19-15,88,Dance Monkey,Tones And I,The Kids Are Coming,31979846,2019.08.09,POP,426,160250
2021-07-19-15,89,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),33347390,2021.03.14,발라드_ 인디음악,94,48651
2021-07-19-15,90,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,32998018,2020.10.19,발라드,767,106102
2021-07-19-15,91,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),33439096,2021.04.27,발라드,106,28354
2021-07-19-15,92,살다가,SG 워너비,살다가,711626,2005.03.23,발라드,167,69055
2021-07-19-15,93,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),31341518,2018.10.08,POP,674,257422
2021-07-19-15,94,마음을 드려요,아이유,사랑의 불시착 OST Part 11,32378104,2020.02.15,발라드_ 국내드라마,1829,211409
2021-07-19-15,95,잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33666177,2021.07.09,랩/힙합,173,18629
2021-07-19-15,96,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,33572275,2021.06.13,발라드,46,16779
2021-07-19-15,97,너를 만나,폴킴,너를 만나,31388145,2018.10.29,발라드,970,291042
2021-07-19-15,98,Don't Start Now,Dua Lipa,Future Nostalgia,32137576,2019.11.01,POP,361,142368
2021-07-19-15,99,Love poem,아이유,Love poem,32143487,2019.11.01,록/메탈,3039,306603
2021-07-19-15,100,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975,2020.08.23,발라드,515,107024
2021-07-19-16,1,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,33625988,2021.06.26,발라드,1710,114227
2021-07-19-16,2,Next Level,aespa,Next Level,33487342,2021.05.17,댄스,5848,168006
2021-07-19-16,3,신호등,이무진,신호등,33480898,2021.05.14,록/메탈,859,119732
2021-07-19-16,4,Butter,방탄소년단,Butter,33507137,2021.05.21,댄스,8179,225724
2021-07-19-16,5,Permission to Dance,방탄소년단,Butter / Permission to Dance,33666269,2021.07.09,댄스,3702,124217
2021-07-19-16,6,Weekend,태연 (TAEYEON),Weekend,33655994,2021.07.06,댄스,1229,74674
2021-07-19-16,7,헤픈 우연,헤이즈 (Heize),HAPPEN,33503722,2021.05.20,R&B/Soul,758,128668
2021-07-19-16,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,33589260,2021.06.17,댄스,2168,82883
2021-07-19-16,9,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,Justice,33359317,2021.03.19,POP,945,180151
2021-07-19-16,10,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,33625989,2021.06.26,발라드,770,62575
2021-07-19-16,11,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,33464805,2021.05.10,댄스,2908,129302
2021-07-19-16,12,롤린 (Rollin'),브레이브걸스,Rollin',30287019,2017.03.07,댄스,7696,282861
2021-07-19-16,13,Alcohol-Free,TWICE (트와이스),Taste of Love,33559180,2021.06.09,댄스,2175,62537
2021-07-19-16,14,Dynamite,방탄소년단,Dynamite (DayTime Version),32872978,2020.08.24,댄스,20978,417726
2021-07-19-16,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,33589488,2021.06.18,록/메탈_ 국내드라마,370,57750
2021-07-19-16,16,라일락,아이유,IU 5th Album 'LILAC',33372781,2021.03.25,댄스,2158,205707
2021-07-19-16,17,ASAP,STAYC(스테이씨),STAYDOM,33397561,2021.04.08,댄스,3321,111956
2021-07-19-16,18,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,33527705,2021.05.31,록/메탈,1201,89754
2021-07-19-16,19,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,33691794,2021.07.16,발라드_ 국내드라마,125,20807
2021-07-19-16,20,하루만 더,빅마마,하루만 더,33618271,2021.06.24,발라드,299,30260
2021-07-19-16,21,Celebrity,아이유,IU 5th Album 'LILAC',33239419,2021.03.25,댄스,3987,292704
2021-07-19-16,22,운전만해 (We Ride),브레이브걸스,We Ride,32860397,2020.08.14,댄스,2759,124553
2021-07-19-16,23,상상더하기,MSG워너비 TOP 8 (별루지 김정수 강창모 정기석 이동휘 이상이 박재정 원슈타인),MSG워너비 TOP 8 경연곡,33510307,2021.05.22,댄스,534,56699
2021-07-19-16,24,사이렌 Remix (Feat. UNEDUCATED KID Paul Blanco),호미들,사이렌 Remix,33359725,2021.03.20,랩/힙합,565,96437
2021-07-19-16,25,상상더하기,라붐 (LABOUM),Fresh Adventure,8130796,2016.04.06,댄스,2661,115004
2021-07-19-16,26,Timeless,SG 워너비,Sg Wanna Be+,1944399,2004.01.20,발라드,585,97137
2021-07-19-16,27,멜로디,ASH ISLAND,멜로디,33315511,2021.02.25,랩/힙합,614,96381
2021-07-19-16,28,내 손을 잡아,아이유,최고의 사랑 OST Part.4,3414749,2011.05.25,발라드_ 국내드라마,1059,160580
2021-07-19-16,29,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,33167063,2020.12.29,R&B/Soul,410,85608
2021-07-19-16,30,넌 좋은 사람,SG 워너비,넌 좋은 사람,33692354,2021.07.16,발라드,294,16397
2021-07-19-16,31,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685,Savage Love (Laxed - Siren Beat) [BTS Remix],32962258,2020.10.02,POP,2309,179734
2021-07-19-16,32,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,32698101,2020.06.20,랩/힙합,359,57321
2021-07-19-16,33,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),33061995,2020.11.14,발라드,3673,157316
2021-07-19-16,34,라라라,SG 워너비,My Friend,1854856,2008.04.24,발라드,276,81136
2021-07-19-16,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,31737197,2019.04.12,댄스,9188,425944
2021-07-19-16,36,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,33632153,2021.06.29,랩/힙합,265,37051
2021-07-19-16,37,난 너를 사랑해,MSG워너비,난 너를 사랑해,33668958,2021.07.10,발라드,165,14410
2021-07-19-16,38,Lovesick Girls,BLACKPINK,THE ALBUM,32961718,2020.10.02,댄스,3630,194730
2021-07-19-16,39,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),양요섭,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),33331004,2021.03.05,댄스,816,96331
2021-07-19-16,40,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,32559782,2020.04.27,댄스,3466,187009
2021-07-19-16,41,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,33248758,2021.01.31,발라드,307,50498
2021-07-19-16,42,잠이 오질 않네요,장범준,잠이 오질 않네요,33013877,2020.10.24,발라드,875,143014
2021-07-19-16,43,마.피.아. In the morning,ITZY (있지),GUESS WHO,33447280,2021.04.30,랩/힙합,2886,56638
2021-07-19-16,44,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,32578498,2020.05.06,록/메탈,10806,362906
2021-07-19-16,45,Blueming,아이유,Love poem,32183386,2019.11.18,록/메탈,2748,312470
2021-07-19-16,46,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),32794652,2020.07.20,발라드,2049,195667
2021-07-19-16,47,아로하,조정석,슬기로운 의사생활 OST Part 3,32491274,2020.03.27,발라드_ 국내드라마,1443,222085
2021-07-19-16,48,Life Goes On,방탄소년단,BE,33077234,2020.11.20,랩/힙합,5879,221464
2021-07-19-16,49,Off My Face,Justin Bieber,Justice,33359309,2021.03.19,POP,197,57643
2021-07-19-16,50,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),33496587,2021.05.19,발라드,59,27675
2021-07-19-16,51,어떻게 이별까지 사랑하겠어 널 사랑하는 거지,AKMU (악동뮤지션),항해,32061975,2019.09.25,발라드,2400,354172
2021-07-19-16,52,봄날,방탄소년단,YOU NEVER WALK ALONE,30244931,2017.02.13,랩/힙합,12774,544347
2021-07-19-16,53,내사람,SG 워너비,The Precious History,1500196,2006.11.15,R&B/Soul,260,67113
2021-07-19-16,54,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,33618864,2021.06.25,발라드_ 국내드라마,152,23969
2021-07-19-16,55,Coin,아이유,IU 5th Album 'LILAC',33372783,2021.03.25,R&B/Soul,1161,97646
2021-07-19-16,56,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',33372788,2021.03.25,댄스,914,87841
2021-07-19-16,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (Mirani),쇼미더머니 9 Episode 1,33077590,2020.11.21,랩/힙합,4857,187131
2021-07-19-16,58,On The Ground,로제 (ROSÉ),R,33346446,2021.03.12,록/메탈,1616,132802
2021-07-19-16,59,2002,Anne-Marie,Speak Your Mind (Deluxe),31029291,2018.08.03,POP,973,364367
2021-07-19-16,60,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,33107649,2020.12.03,발라드,135,56826
2021-07-19-16,61,METEOR,창모 (CHANGMO),Boyhood,32224272,2019.11.29,랩/힙합,5053,265951
2021-07-19-16,62,다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,33655615,2021.07.07,발라드,60,10985
2021-07-19-16,63,12:45 (Stripped),Etham,12:45 (Stripped),31509376,2018.10.26,POP,247,142895
2021-07-19-16,64,러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),33645879,2021.07.04,랩/힙합,95,20734
2021-07-19-16,65,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,32003395,2019.08.23,록/메탈_ 국내드라마,1485,290066
2021-07-19-16,66,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180,2020.10.23,발라드_ 인디음악,260,106940
2021-07-19-16,67,허리춤,오반 (OVAN),허리춤,33601086,2021.06.21,랩/힙합_ 인디음악,90,20278
2021-07-19-16,68,모든 날 모든 순간 (Every day Every Moment),폴킴,'키스 먼저 할까요?' OST Part.3,30962526,2018.03.20,발라드_ 국내드라마,1029,371515
2021-07-19-16,69,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),어떻게 지내,32438894,2020.03.05,랩/힙합_ 인디음악,2211,162718
2021-07-19-16,70,오래된 노래,스탠딩 에그,오래된 노래,3894276,2012.09.04,인디음악_ 포크/블루스,611,230650
2021-07-19-16,71,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,32224166,2019.11.30,발라드_ 인디음악,219,81660
2021-07-19-16,72,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3,33638428,2021.07.02,록/메탈_ 국내드라마,83,12765
2021-07-19-16,73,Memories,Maroon 5,JORDI (Deluxe),32055419,2019.09.20,POP,284,171089
2021-07-19-16,74,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,31853557,2019.06.09,R&B/Soul_ 인디음악,1058,240962
2021-07-19-16,75,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,32559781,2020.04.27,댄스,11002,180535
2021-07-19-16,76,Bad Habits,Ed Sheeran,Bad Habits,33623210,2021.06.25,POP,152,23240
2021-07-19-16,77,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,33510308,2021.05.22,발라드,204,21855
2021-07-19-16,78,Way Back Home (2021),런치,Way Back Home (2021),33643253,2021.07.04,일렉트로니카,90,13200
2021-07-19-16,79,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,32508053,2020.04.03,성인가요,4834,132140
2021-07-19-16,80,사실 나는 (Feat.전건호),경서예지,사실 나는,32525311,2020.04.12,발라드,248,77602
2021-07-19-16,81,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,32156286,2019.11.07,발라드,1543,183437
2021-07-19-16,82,그냥 안아달란 말야,다비치,그냥 안아달란 말야,33405149,2021.04.12,발라드,181,39315
2021-07-19-16,83,추적이는 여름 비가 되어,장범준,장범준 싱글,33571535,2021.06.11,발라드,187,23420
2021-07-19-16,84,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),33229299,2021.01.24,발라드,183,70915
2021-07-19-16,85,한여름밤의 꿀 : 다시 여름,San E,한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),33646995,2021.07.05,랩/힙합,117,13988
2021-07-19-16,86,과제곡 (교수님 죄송합니다),이무진,과제곡,33695837,2021.07.17,록/메탈,364,16893
2021-07-19-16,87,How You Like That,BLACKPINK,How You Like That,32720013,2020.06.26,댄스,4188,181162
2021-07-19-16,88,Dance Monkey,Tones And I,The Kids Are Coming,31979846,2019.08.09,POP,426,160254
2021-07-19-16,89,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),33347390,2021.03.14,발라드_ 인디음악,94,48663
2021-07-19-16,90,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,32998018,2020.10.19,발라드,767,106106
2021-07-19-16,91,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),33439096,2021.04.27,발라드,106,28364
2021-07-19-16,92,살다가,SG 워너비,살다가,711626,2005.03.23,발라드,167,69058
2021-07-19-16,93,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),31341518,2018.10.08,POP,674,257426
2021-07-19-16,94,마음을 드려요,아이유,사랑의 불시착 OST Part 11,32378104,2020.02.15,발라드_ 국내드라마,1829,211410
2021-07-19-16,95,잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33666177,2021.07.09,랩/힙합,173,18659
2021-07-19-16,96,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,33572275,2021.06.13,발라드,46,16782
2021-07-19-16,97,너를 만나,폴킴,너를 만나,31388145,2018.10.29,발라드,970,291050
2021-07-19-16,98,Don't Start Now,Dua Lipa,Future Nostalgia,32137576,2019.11.01,POP,361,142371
2021-07-19-16,99,Love poem,아이유,Love poem,32143487,2019.11.01,록/메탈,3039,306611
2021-07-19-16,100,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975,2020.08.23,발라드,515,107027
2021-07-19-17,1,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,33625988,2021.06.26,발라드,1710,114307
2021-07-19-17,2,Next Level,aespa,Next Level,33487342,2021.05.17,댄스,5847,168065
2021-07-19-17,3,신호등,이무진,신호등,33480898,2021.05.14,록/메탈,859,119844
2021-07-19-17,4,Butter,방탄소년단,Butter,33507137,2021.05.21,댄스,8180,225748
2021-07-19-17,5,Permission to Dance,방탄소년단,Butter / Permission to Dance,33666269,2021.07.09,댄스,3703,124299
2021-07-19-17,6,Weekend,태연 (TAEYEON),Weekend,33655994,2021.07.06,댄스,1229,74781
2021-07-19-17,7,헤픈 우연,헤이즈 (Heize),HAPPEN,33503722,2021.05.20,R&B/Soul,758,128698
2021-07-19-17,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,33589260,2021.06.17,댄스,2168,82901
2021-07-19-17,9,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,Justice,33359317,2021.03.19,POP,945,180159
2021-07-19-17,10,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,33625989,2021.06.26,발라드,770,62595
2021-07-19-17,11,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,33464805,2021.05.10,댄스,2908,129318
2021-07-19-17,12,롤린 (Rollin'),브레이브걸스,Rollin',30287019,2017.03.07,댄스,7696,282867
2021-07-19-17,13,Alcohol-Free,TWICE (트와이스),Taste of Love,33559180,2021.06.09,댄스,2175,62560
2021-07-19-17,14,Dynamite,방탄소년단,Dynamite (DayTime Version),32872978,2020.08.24,댄스,20978,417731
2021-07-19-17,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,33589488,2021.06.18,록/메탈_ 국내드라마,370,57792
2021-07-19-17,16,라일락,아이유,IU 5th Album 'LILAC',33372781,2021.03.25,댄스,2158,205720
2021-07-19-17,17,ASAP,STAYC(스테이씨),STAYDOM,33397561,2021.04.08,댄스,3321,111970
2021-07-19-17,18,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,33691794,2021.07.16,발라드_ 국내드라마,125,20923
2021-07-19-17,19,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,33527705,2021.05.31,록/메탈,1201,89772
2021-07-19-17,20,하루만 더,빅마마,하루만 더,33618271,2021.06.24,발라드,299,30289
2021-07-19-17,21,Celebrity,아이유,IU 5th Album 'LILAC',33239419,2021.03.25,댄스,3987,292708
2021-07-19-17,22,운전만해 (We Ride),브레이브걸스,We Ride,32860397,2020.08.14,댄스,2759,124557
2021-07-19-17,23,상상더하기,MSG워너비 TOP 8 (별루지 김정수 강창모 정기석 이동휘 이상이 박재정 원슈타인),MSG워너비 TOP 8 경연곡,33510307,2021.05.22,댄스,534,56706
2021-07-19-17,24,사이렌 Remix (Feat. UNEDUCATED KID Paul Blanco),호미들,사이렌 Remix,33359725,2021.03.20,랩/힙합,565,96453
2021-07-19-17,25,상상더하기,라붐 (LABOUM),Fresh Adventure,8130796,2016.04.06,댄스,2661,115017
2021-07-19-17,26,Timeless,SG 워너비,Sg Wanna Be+,1944399,2004.01.20,발라드,585,97146
2021-07-19-17,27,멜로디,ASH ISLAND,멜로디,33315511,2021.02.25,랩/힙합,614,96388
2021-07-19-17,28,내 손을 잡아,아이유,최고의 사랑 OST Part.4,3414749,2011.05.25,발라드_ 국내드라마,1059,160587
2021-07-19-17,29,넌 좋은 사람,SG 워너비,넌 좋은 사람,33692354,2021.07.16,발라드,295,16461
2021-07-19-17,30,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,33167063,2020.12.29,R&B/Soul,410,85620
2021-07-19-17,31,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685,Savage Love (Laxed - Siren Beat) [BTS Remix],32962258,2020.10.02,POP,2309,179742
2021-07-19-17,32,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,32698101,2020.06.20,랩/힙합,359,57378
2021-07-19-17,33,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),33061995,2020.11.14,발라드,3673,157329
2021-07-19-17,34,라라라,SG 워너비,My Friend,1854856,2008.04.24,발라드,276,81147
2021-07-19-17,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,31737197,2019.04.12,댄스,9188,425947
2021-07-19-17,36,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,33632153,2021.06.29,랩/힙합,265,37074
2021-07-19-17,37,난 너를 사랑해,MSG워너비,난 너를 사랑해,33668958,2021.07.10,발라드,165,14428
2021-07-19-17,38,Lovesick Girls,BLACKPINK,THE ALBUM,32961718,2020.10.02,댄스,3630,194737
2021-07-19-17,39,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),양요섭,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),33331004,2021.03.05,댄스,816,96336
2021-07-19-17,40,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,32559782,2020.04.27,댄스,3466,187015
2021-07-19-17,41,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,33248758,2021.01.31,발라드,307,50507
2021-07-19-17,42,잠이 오질 않네요,장범준,잠이 오질 않네요,33013877,2020.10.24,발라드,875,143017
2021-07-19-17,43,마.피.아. In the morning,ITZY (있지),GUESS WHO,33447280,2021.04.30,랩/힙합,2886,56642
2021-07-19-17,44,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,32578498,2020.05.06,록/메탈,10806,362911
2021-07-19-17,45,Blueming,아이유,Love poem,32183386,2019.11.18,록/메탈,2748,312476
2021-07-19-17,46,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),32794652,2020.07.20,발라드,2049,195667
2021-07-19-17,47,Life Goes On,방탄소년단,BE,33077234,2020.11.20,랩/힙합,5879,221469
2021-07-19-17,48,아로하,조정석,슬기로운 의사생활 OST Part 3,32491274,2020.03.27,발라드_ 국내드라마,1443,222089
2021-07-19-17,49,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),33496587,2021.05.19,발라드,59,27681
2021-07-19-17,50,Off My Face,Justin Bieber,Justice,33359309,2021.03.19,POP,197,57654
2021-07-19-17,51,어떻게 이별까지 사랑하겠어 널 사랑하는 거지,AKMU (악동뮤지션),항해,32061975,2019.09.25,발라드,2401,354176
2021-07-19-17,52,봄날,방탄소년단,YOU NEVER WALK ALONE,30244931,2017.02.13,랩/힙합,12774,544352
2021-07-19-17,53,내사람,SG 워너비,The Precious History,1500196,2006.11.15,R&B/Soul,260,67121
2021-07-19-17,54,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,33618864,2021.06.25,발라드_ 국내드라마,152,23993
2021-07-19-17,55,Coin,아이유,IU 5th Album 'LILAC',33372783,2021.03.25,R&B/Soul,1161,97653
2021-07-19-17,56,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',33372788,2021.03.25,댄스,914,87854
2021-07-19-17,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (Mirani),쇼미더머니 9 Episode 1,33077590,2020.11.21,랩/힙합,4857,187131
2021-07-19-17,58,On The Ground,로제 (ROSÉ),R,33346446,2021.03.12,록/메탈,1616,132804
2021-07-19-17,59,2002,Anne-Marie,Speak Your Mind (Deluxe),31029291,2018.08.03,POP,973,364370
2021-07-19-17,60,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,33107649,2020.12.03,발라드,135,56830
2021-07-19-17,61,METEOR,창모 (CHANGMO),Boyhood,32224272,2019.11.29,랩/힙합,5053,265958
2021-07-19-17,62,다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,33655615,2021.07.07,발라드,60,11000
2021-07-19-17,63,12:45 (Stripped),Etham,12:45 (Stripped),31509376,2018.10.26,POP,247,142902
2021-07-19-17,64,러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),33645879,2021.07.04,랩/힙합,95,20749
2021-07-19-17,65,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180,2020.10.23,발라드_ 인디음악,260,106946
2021-07-19-17,66,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,32003395,2019.08.23,록/메탈_ 국내드라마,1485,290072
2021-07-19-17,67,허리춤,오반 (OVAN),허리춤,33601086,2021.06.21,랩/힙합_ 인디음악,90,20298
2021-07-19-17,68,모든 날 모든 순간 (Every day Every Moment),폴킴,'키스 먼저 할까요?' OST Part.3,30962526,2018.03.20,발라드_ 국내드라마,1029,371520
2021-07-19-17,69,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),어떻게 지내,32438894,2020.03.05,랩/힙합_ 인디음악,2211,162726
2021-07-19-17,70,오래된 노래,스탠딩 에그,오래된 노래,3894276,2012.09.04,인디음악_ 포크/블루스,611,230651
2021-07-19-17,71,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,32224166,2019.11.30,발라드_ 인디음악,219,81668
2021-07-19-17,72,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3,33638428,2021.07.02,록/메탈_ 국내드라마,83,12777
2021-07-19-17,73,Memories,Maroon 5,JORDI (Deluxe),32055419,2019.09.20,POP,284,171092
2021-07-19-17,74,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,31853557,2019.06.09,R&B/Soul_ 인디음악,1058,240964
2021-07-19-17,75,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,32559781,2020.04.27,댄스,11002,180539
2021-07-19-17,76,Bad Habits,Ed Sheeran,Bad Habits,33623210,2021.06.25,POP,152,23263
2021-07-19-17,77,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,33510308,2021.05.22,발라드,204,21856
2021-07-19-17,78,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,32508053,2020.04.03,성인가요,4834,132142
2021-07-19-17,79,Way Back Home (2021),런치,Way Back Home (2021),33643253,2021.07.04,일렉트로니카,90,13206
2021-07-19-17,80,사실 나는 (Feat.전건호),경서예지,사실 나는,32525311,2020.04.12,발라드,248,77605
2021-07-19-17,81,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,32156286,2019.11.07,발라드,1543,183438
2021-07-19-17,82,그냥 안아달란 말야,다비치,그냥 안아달란 말야,33405149,2021.04.12,발라드,181,39318
2021-07-19-17,83,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),33229299,2021.01.24,발라드,183,70922
2021-07-19-17,84,추적이는 여름 비가 되어,장범준,장범준 싱글,33571535,2021.06.11,발라드,187,23430
2021-07-19-17,85,한여름밤의 꿀 : 다시 여름,San E,한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),33646995,2021.07.05,랩/힙합,117,14003
2021-07-19-17,86,과제곡 (교수님 죄송합니다),이무진,과제곡,33695837,2021.07.17,록/메탈,365,16994
2021-07-19-17,87,How You Like That,BLACKPINK,How You Like That,32720013,2020.06.26,댄스,4188,181169
2021-07-19-17,88,Dance Monkey,Tones And I,The Kids Are Coming,31979846,2019.08.09,POP,426,160257
2021-07-19-17,89,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),33347390,2021.03.14,발라드_ 인디음악,94,48671
2021-07-19-17,90,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,32998018,2020.10.19,발라드,767,106109
2021-07-19-17,91,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),33439096,2021.04.27,발라드,106,28370
2021-07-19-17,92,살다가,SG 워너비,살다가,711626,2005.03.23,발라드,167,69063
2021-07-19-17,93,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),31341518,2018.10.08,POP,674,257429
2021-07-19-17,94,마음을 드려요,아이유,사랑의 불시착 OST Part 11,32378104,2020.02.15,발라드_ 국내드라마,1829,211415
2021-07-19-17,95,잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33666177,2021.07.09,랩/힙합,173,18670
